ID,English,Spanish,Catalan,Portuguese,Italian,French,German,Russian,ChineseTraditional,Korean,Japanese
DSC_GenicanthusLamarck,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,"¿Sabías que Lamark fue un naturalista francés del S.XVIII, que formuló la primera teoría de la evolución biológica?",Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?,Did you know that Lamark was an 18th-century French naturalist who formulated the first theory of biological evolution?
DSC_GenicanthusMelanospilosFemale,"This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","Este pez acostumbra a vivir en harén dominado por un macho, cuando este muere, la hembra dominante cambia de sexo y pasa ella a ser el macho dominante.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male.","This fish is used to living in a harem dominated by a male. When this male dies, the dominant female changes gender and becomes the dominant male."
DSC_GenicanthusMelanospilosMale,"In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","En la naturaleza vive tanto en pareja como en pequeños grupos, como todos los Genicanthus de natación elegante y espectacular.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus.","In the wild it lives both as a couple and in small groups, like all spectacular Genicanthus."
DSC_GenicanthusSemifasciatus,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,Los machos de esta especie son espectaculares. Tienen una máscara amarilla brillante que se estrecha horizontalmente hacia abajo del cuerpo.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.,The males of this species are spectacular. They have a bright yellow mask that stretches horizontally below their bodies.
DSC_GenicanthusWatanabeiFemale,"The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","La mayoría de individuos de estas especies no se aclimatan al acuario casero, rehusando a menudo a comer y consumiéndose en cautiverio","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity.","The majority of individuals of these species do not acclimatise to home aquariums, often refusing to eat and eating themselves in captivity."
DSC_GenicanthusWatanabeiMale,"The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","Los machos tienen un azul más profundo en la espalda, con 8 a 13 rayas negras en el cuerpo, una raya amarilla en el cuerpo y pedúnculo caudal, rayas negras en la aleta anal y lóbulos azules caudales","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes.","The males have a darker blue back, with 8 to 13 black stripes on their bodies, one yellow stripe on their bodies and caudal peduncle, black stripes on their anal fin, and blue caudal lobes."
DSC_GeosesarmaDennerle,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Los cangrejos del género Geosesarma son cangrejos terrestres que viven en zonas de agua dulce. Esta especie es endémica de Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.,Crabs in the Geosesarma genus are land crabs that live in freshwater areas. This species is endemic to Java.
DSC_GeosesarmaNotophorum,"This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","Este cangrejo es endémico de la Isla de Lingga, una isla de 889 km², situado en el archipiélago de Lingga, en Indonesia. Vive en zonas selváticas, cerca de riachuelos o estanques lejos del mar.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea.","This crab is endemic to Lingga Island, an island of 889 km² situated in the Lingga Islands in Indonesia. It lives in forested areas near streams or ponds far from the sea."
DSC_GorgoniaFlabellum,"Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Aunque parece una planta es un animal, posee un esqueleto flexible ramificado, con miles de pólipos coralinos que poseen tentáculos para capturar el alimento.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food.","Although it looks like a plant it is an animal. It has a flexible, ramified skeleton with thousands of coralline polyps that have tentacles used to capture food."
DSC_HarpaMajor,"Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.",Los gasterópodos es el grupo más extenso de los moluscos y actualmente se han descrito más de 75.000 especies. Se pueden encontrar en todo tipo de ambientes siendo la mayoría de ellos marinos. Los primeros gasterópodos fueron marinos y aparecieron hace aproximadamente 480 millones de años.,"Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago.","Gastropods is the most extensive group of molluscs and today it includes more than 75,000 species. They can be found in all kinds of environments, with the majority of them in marine environments. The first gastropods were marine gastropods and they appeared approximately 480 million years ago."
DSC_HemitaurichthysPolylepis,"Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","¿Sabías que aparte de esta especie, sólo existen catalogadas 3 especies más del género Hemitaurichthys? La Thompsoni, Multispinosus y Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster.","Did you know that apart from this species, there are only three further catalogued species in the Hemitaurichthys genus? They are the Thompsoni, Multispinosus and Zoster."
DSC_HemitaurichthysThompsoni,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,Quizás esta especie es una de las pocas de la familia Chaetodontidae que carece de colorido. Se caracteriza por ser de un color gris uniforme.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.,This species may be one of the few in the family Chaetodontidae to lack colour. It is characterised by its uniform grey colour.
DSC_HeteractisAurora,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,"Las anémonas poseen un pie adhesivo con el que se fijan al sustrato, pero ¿sabías que también lo utilizan para desplazarse? Pueden moverse hasta encontrar el lugar que consideran adecuado, con una buena corriente para capturar el alimento y una buena iluminación.",Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.,Anemones have an adhesive foot with which they fix themselves to the substrate but did you know that they also use it to move around? They can move until they find a suitable spot with a good current to capture food and appropriate lighting.
DSC_EntacmaeaQuadricolor,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,"Esta anémona presenta todos los tentáculos sobre el disco oral y la boca suele estar en el centro del mismo, estos tentáculos pueden ser bulbosa, por lo general con una forma de pera, o lisa y afilada",This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.,This anemone has all its tentacles on the oral disc and the mouth is usually at the centre. These tentacles may be bulbous and they are generally pear-shaped or flat and sharp.
DSC_HeteractisMalu,"Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","¿Sabías que esta especie se aposenta sobre un fondo arenoso de 10 cm porque ocasionalmente se entierra? Además, esta especie es entre todas las de este género, una de las más difíciles de mantener en cautividad.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity.","Did you know that this species settles on a sandy bed of 10 cm as it occasionally buries itself? Furthermore, this species is, among all those in this genus, one of the most difficult to keep in captivity."
DSC_HeterocentrotusMammillatusBrown,"Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Los Equinodermos son animales exclusivamente marinos, y se distribuyen ampliamente en todos los tipos de ambientes, desde las zonas costeras hasta aquéllas con 10.000 m de profundidad.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep.","Echinoderms are exclusively marine animals and they are widely distributed throughout all types of environments, from coastal zones to those 10,000 m deep."
DSC_HeterocentrotusMammillatusRed,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,"Esta especie tiene unas púas de gran tamaño, hasta 15 cm de largo, con la punta roma y de sección triangular. La velocidad de crecimiento de dichas púas es de 0,98 cm/año. Tiene la capacidad de regenerar las púas perdidas",This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.,This species has large spines up to 15 cm long with a blunt tip and triangular cross-section. The speed of growth of these spines is 0.98 cm/year. It can regenerate lost spines.
DSC_HeteropriacanthusCruentatus,"This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","Esta es una especie depredadora nocturna, que se alimenta de pulpos, crustáceos y pequeños peces. ¿Sabías que posee una visión muy buena en la oscuridad? Gracias al tejido que tienen sus ojos detrás de la retina, similares a pequeños espejos, que permite incrementar la escasa luz de la noche.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night.","This is a nocturnal predatory species that feeds on octopus, crustaceans and small fish. Did you know that it has excellent vision in the dark? This is thanks to the eye tissue behind the retina, which is similar to small mirrors, therefore increasing the scarce light at night."
DSC_HolacanthusPasser,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,"Los peces juveniles de esta especie suele organizar estaciones de limpieza donde desparasitan peces de mayor tamaño, los adultos limpian de parásitos a los tiburones.",The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.,The juvenile fish of this species usually organise cleaning posts where they remove parasites from larger fish. The adults clean parasites from sharks.
DSC_HomarusAmericanus,"Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.",¿Sabías que las hembras de bogavante transportan durante más de 10 meses los huevos de color anaranjado en su abdomen? De esta manera están muy protegidos ya que el bogavante puede ocultar los huevos al curvar el abdomen. Además los limpia  y los oxigena abanicándolos continuamente.,"Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously.","Did you know that female lobsters transport their orange eggs in their abdomen for more than 10 months? As such, they are well-protected as the lobster can hide its eggs by curving its abdomen. Furthermore, it cleans and aerates them by fanning them continuously."
